"Title","Url","Date","Content","Category"
"Michael Vick Hospitalized in Pit Bull Attack?","http://urbanlegends.about.com/od/Fake-News/ss/Michael-Vick-Hospitalized-in-Pit-Bull-Attack.htm","2014-06-02 19:58:54","  Description: Viral article / Satire Circulating since: Jan. 2014 Status: FALSE (see details below)
  Example: Via EmpireSports.co, Jan. 27, 2014:
  Michael Vick Hospitalized In Pit Bull Attack
  PHILADELPHIA–
  Does Michael Vick believe in Karma?
  Well if he didn’t before I’m sure he does now. Michael Vick was hospitalized in a pit bull attack in downtown Philadelphia this morning. When police investigated the scene they found at least 3 other pit bulls in cages although it didn’t appear that the dogs had been used for fighting.
  While the police technically can’t charge Vick with dog-fighting (again), we feel he might have learned his lesson this time around. Apparently, one of the dogs got out of it’s cage and went on a rampage, hospitalizing 7 people including of course Michael Vick.
  - Full Article -
  Analysis: Pure fiction. This story was originally published on the satirical website Empire Sports , which specializes in lampooning well-known sports figures. There have been no reports in legitimate news sources of Michael Vick being attacked by a dog.
  The spoof references Michael Vick's real-life troubles resulting from his involvement in dog fighting when he was with the Atlanta Falcons in 2007. Vick was indicted, pled guilty, and served 19 months in prison plus two months under house arrest.
  Update: The same premise was used again in an almost identical hoax published on the fake news website NewsNerd.com in March 2014: ' Michael Vick Attacked By Stray Pitbull in New Jersey .'
  See also: • HOAX: Michael Vick Breaks Both Legs in Car Accident
  Sources and further reading:
  Michael Vick Hospitalized in Pit Bull Attack Empire Sports News (satire website), 27 January 2014
  Michael Vick Dogfighting Scandal About.com: Football
  Last updated 04/16/14
","The Fake News Desk"
"Texas Board of Education: Slaves Were 'Unpaid Interns'?","http://urbanlegends.about.com/od/Fake-News/ss/Texas-Board-of-Education-Slaves-Were-Unpaid-Interns.htm","2016-01-17 21:21:25","  Description : Fake news / Satire Circulating since: Sep. 2012 Status: False (see details below)
  Text example: Via Newslo.com:
  Texas Board of Education Revises Textbooks: Slaves were 'Unpaid Interns'
  DALLAS — The Texas Board of Education has drawn scrutiny in recent years for its efforts to revise its curriculum to favor more conservative-friendly versions of history and science. After revising textbooks last year to emphasize Christian influences on the Founding Fathers and introduce Intelligent Design to biology classes, the Board voted nine to zero today to change official nomenclature regarding slavery. In Texas, students will now be taught that slaves were not kidnapped and exploited against their will, but were actually 'unpaid interns.'
  'While African workers were not compensated monetarily,' the new curriculum guidelines acknowledge, 'by working outside picking cotton, they gained valuable career experience and were provided with ample networking opportunities.'
  - Full Text -
  Analysis: The article above was originally published on the satirical website Newslo.com on Sep. 27, 2012. Though it was subsequently republished on other blogs and websites as if it's the God's honest truth, it isn't. It's a fake news story spoofing the reactionary bent of the Texas Board of Education and its ideological revisions to state textbook guidelines in recent years.
  It is true, mind you, that in 2010 the Board famously considered (but ultimately did not approve) a controversial proposal to replace school textbook references to the U.S. slave trade with the euphemism 'Atlantic triangular trade,' and this may have served as the direct inspiration for the satirical article before us, but at no time was the absurd and anachronistic notion of describing slaves as 'unpaid interns' discussed by Board members.
  Recently in fake news: • Kanye West Says 'I Am the Next Nelson Mandela' • NBC Confirms 'Friends' Comeback Season • Michael Vick Breaks Both Legs in Car Accident • Woman Kills 3 for Last Xbox at Walmart
  Sources and further reading:
  Texas Textbook War: 'Slavery' or 'Atlantic Triangular Trade'? Christian Science Monitor , 19 May 2010
  Texas School Board Approves Controversial Textbook Changes PBS.org, 23 May 2010
  Last updated 12/09/13
","The Fake News Desk"
"Texas Board of Education: Slaves Were 'Unpaid Interns'?","http://urbanlegends.about.com/od/Fake-News/ss/George-W-Bush-Arrested-For-Cocaine-Possession.htm","2016-01-17 21:21:25","  Description : Fake news / Satire Circulating since: Sep. 2012 Status: False (see details below)
  Text example: Via Newslo.com:
  Texas Board of Education Revises Textbooks: Slaves were 'Unpaid Interns'
  DALLAS — The Texas Board of Education has drawn scrutiny in recent years for its efforts to revise its curriculum to favor more conservative-friendly versions of history and science. After revising textbooks last year to emphasize Christian influences on the Founding Fathers and introduce Intelligent Design to biology classes, the Board voted nine to zero today to change official nomenclature regarding slavery. In Texas, students will now be taught that slaves were not kidnapped and exploited against their will, but were actually 'unpaid interns.'
  'While African workers were not compensated monetarily,' the new curriculum guidelines acknowledge, 'by working outside picking cotton, they gained valuable career experience and were provided with ample networking opportunities.'
  - Full Text -
  Analysis: The article above was originally published on the satirical website Newslo.com on Sep. 27, 2012. Though it was subsequently republished on other blogs and websites as if it's the God's honest truth, it isn't. It's a fake news story spoofing the reactionary bent of the Texas Board of Education and its ideological revisions to state textbook guidelines in recent years.
  It is true, mind you, that in 2010 the Board famously considered (but ultimately did not approve) a controversial proposal to replace school textbook references to the U.S. slave trade with the euphemism 'Atlantic triangular trade,' and this may have served as the direct inspiration for the satirical article before us, but at no time was the absurd and anachronistic notion of describing slaves as 'unpaid interns' discussed by Board members.
  Recently in fake news: • Kanye West Says 'I Am the Next Nelson Mandela' • NBC Confirms 'Friends' Comeback Season • Michael Vick Breaks Both Legs in Car Accident • Woman Kills 3 for Last Xbox at Walmart
  Sources and further reading:
  Texas Textbook War: 'Slavery' or 'Atlantic Triangular Trade'? Christian Science Monitor , 19 May 2010
  Texas School Board Approves Controversial Textbook Changes PBS.org, 23 May 2010
  Last updated 12/09/13
","The Fake News Desk"
"Gerbilling Mishap Injures Two","http://urbanlegends.about.com/od/sex/fl/Gerbilling-Mishap-Injures-Two.htm","2016-03-27 19:52:48","  By David Emery
  Viral 'news story' claims two men were injured in a 'gerbilling' mishap involving a tiny rodent, a cardboard tube and an untimely-lit match.
  Description: Fake news Circulating since: 1993 Status: False
  Example: Email text contributed by a reader in 1997:
  Direct from the LA Times:
  'In retrospect, lighting the match was my big mistake. But I was only trying to retrieve the gerbil,' Eric Tomaszewski told bemused doctors in the Severe Burns Unit of Salt Lake City Hospital. Tomaszewski, and his homosexual partner Andrew 'Kiki' Farnum, had been admitted for emergency treatment after a felching session had gone seriously wrong.
  'I pushed a cardboard tube up his rectum and slipped Raggot, our gerbil, in,' he explained. 'As usual, Kiki shouted out 'Armageddon', my cue that he'd had enough. I tried to retrieve Raggot but he wouldn't come out again,so I peered into the tube and struck a match, thinking the light might attract him.'
  At a hushed press conference, a hospital spokesman described what happened next. 'The match ignited a pocket of intestinal gas and a flame shot out the tubing, igniting Mr Tomaszewski's hair and severely burning his face. It also set fire to the gerbil's fur and whiskers which in turn ignited a larger pocket of gas further up the intestine, propelling the rodent out like a cannonball.'
  Tomaszewski suffered second degree burns and a broken nose from the impact of the gerbil, while Farnum suffered first and second degree burns to his anus and lower intestinal tract.
  continue reading below our video
  5 Urban Myths That Rule the Ages
  Analysis: Albeit attributed to the Los Angeles Times , this lurid bit of potty humor did not originate in any newspaper. Neither the content nor the style conforms to even the lowest of journalistic standards. It's fake news, a joke, or more precisely a joke bordering on an urban legend , because people insist on claiming it's true. Variants of the story can be found in Internet message board postings dating back to 1993.
  I'm obliged to point out that the term 'felching' is, um, sorely misused in the text. It's an actual slang word that refers to a sexual activity, and that sexual activity has something to do with rectums, but nothing to do with gerbils. Rather than attempt to provide a clinically correct definition of the term, I will refer you to the Internet . The Internet knows more about felching than you likely will want to know yourself. Fair warning.
  The narrative does revolve around an instance of what some like to call 'gerbilling' (or 'gerbil stuffing'), which, simply defined, is — supposedly — the act of inserting a live rodent into one's own or another person's anus for sexual pleasure.
  I say 'supposedly' because despite the fact that a name for such a practice exists, there's no evidence that the practice itself does. Quite the opposite, in fact. 'Both in my professional and personal life, thousands of guys have freely admitted to doing the most out-there, dangerous, risky, stupid, kinky stuff,' sex advice columnist Dan Savage wrote in 1998 . 'But not once in all these years has anyone ever told me that he, or anyone he knows, or anyone anyone he knows knows, has ever put a gerbil in his ass. Like the doomed gerbils themselves, this story has no legs. It is an urban legend.'
  The best known gerbilling story in popular culture is, of course, the Richard Gere story , in which it's said that the actor was supposedly rushed to an L.A. emergency ward many years ago to have a stuck gerbil removed from his rectum. Virtually everyone in America, I'm tempted to say, knows somebody who knows somebody who claims to have been right there when Gere was admitted to the hospital, or knows the surgeon who performed the gerbilectomy, or a nurse who was sworn to secrecy.
  Although Gere has never out-and-out denied the story — and really, who would ever want to actually say the words, 'No I didn't put a gerbil in my butt' — he did once mention it in a magazine interview in which he said, 'I stopped reading the press a long time ago. Lots of crazy things came up about me at first, especially from the tabloids. There is an infamous 'Gere stuck a hamster up his bum' urban myth.'
  The man doesn't know a hamster from a gerbil. What are the odds he had an intimate encounter with either one?
","The Fake News Desk"
"Obama's 19-Year-Old Son Makes Rare Appearance at DNC","http://urbanlegends.about.com/od/barackobama/ss/Obama-s-Son-Makes-Rare-Appearance.htm","2014-05-15 22:18:20","  Description: Viral 'news story' / Satire Circulating since: Sep. 2012 Status: False (see details below)
  Text example: As posted on Facebook, Sep. 14, 2012:
  The shy, slightly overweight teenager, who has lived his entire life with his mother in central Illinois, seldom appears in public with the president, with whom he has reportedly shared a somewhat distant and occasionally strained relationship.
  - Full Article -
  Analysis: In reality, Barack Obama has two daughters, and no sons. The text and photo above originated in a satirical (i.e., fictitious) article published on the humor website The Onion on Sep. 6, 2012.
  Judging from the credulous responses to Facebook postings of this article, some people are unaware that TheOnion.com is a satirical website — as in, everything published on the site is fictitious and meant to be laughed at, not taken seriously.
  Think about it. If a heretofore unknown illegitimate son of the President of the United States had been paraded before the delegates of the Democratic National Convention, not to mention the national media, you would have read about it first somewhere other than The Onion .
  In this age of viral information sharing, it pays to check the legitimacy of sources before believing what they say. It's a no-brainer. Pass it on.
  More examples of satire mistaken for fact: • Mitt Romney: 'I Was Too Important to Go to Vietnam' • Mitt Romney: 'Of Course I'll Win, I'm the White Guy' • Ann Romney: Equal Pay 'Detrimental to the Future of Women' • Obama Explains 'Refusal' to Salute the Flag
  Sources and further reading:
  Barack Obama Biography About.com: American History
  The Onion Wikipedia, 14 September 2012
  Last updated 09/14/12
","The Fake News Desk"
"","http://urbanlegends.about.com/library/bliq-bush.htm","","  By David Emery
  Description: Email hoax / Satire Circulating since: July 2001 Status:  False (see details below)
  Example: Email contributed by Jason M., July 16, 2001:
  Report: President Bush Has Lowest IQ of All Presidents of Past 50 Years
  If late night TV comedy is an indicator, then there has never been as widespread a perception that a president is not intellectually qualified for the position he holds as there is with President GW Bush.
  In a report published Monday, the Lovenstein Institute of Scranton, Pennsylvania, detailed its findings of a four-month study of the intelligence quotient of President George W. Bush.
  Since 1973, the Lovenstein Institute has published its research to the education community on each new president, which includes the famous 'IQ' report among others.
  According to statements in the report, there have been twelve presidents over the past 50 years, from F. D. Roosevelt to G. W. Bush who were all rated based on scholarly achievements, writings that they alone produced without aid of staff, their ability to speak with clarity, and several other psychological factors which were then scored in the Swanson/Crain system of intelligence ranking.
  The study determined the following IQs of each president as accurate to within five percentage points:
  147 Franklin D. Roosevelt (D) 132 Harry Truman (D) 122 Dwight D. Eisenhower (R) 174 John F. Kennedy (D) 126 Lyndon B. Johnson (D) 155 Richard M. Nixon (R) 121 Gerald Ford (R) 175 James E. Carter (D) 105 Ronald Reagan (R) 098 George HW Bush (R) 182 William J. Clinton (D) 091 George W. Bush (R)
  The six Republican presidents of the past 50 years had an average IQ of 115.5, with President Nixon having the highest IQ, at 155.
  President G. W. Bush was rated the lowest of all the Republicans with an IQ of 91. The six Democrat presidents had IQs with an average of 156, with President Clinton having the highest IQ, at 182. President Lyndon B. Johnson was rated the lowest of all the Democrats with an IQ of 126.
  No president other than Carter (D) has released his actual IQ, 176.
  Among comments made concerning the specific testing of President G. W. Bush, his low ratings were due to his apparent difficulty to command the English language in public statements, his limited use of vocabulary (6,500 words for Bush versus an average of 11,000 words for other presidents), his lack of scholarly achievements other than a basic MBA, and an absence of any body of work which could be studied on an intellectual basis. The complete report documents the methods and procedures used to arrive at these ratings, including depth of sentence structure and voice stress confidence analysis.
  'All the Presidents prior to George W. Bush had a least one book under their belt, and most had written several white papers during their education or early careers. Not so with President Bush,' Dr. Lovenstein said. 'He has no published works or writings, so in many ways that made it more difficult to arrive at an assessment. We had to rely more heavily on transcripts of his unscripted public speaking.'
  The Lovenstein Institute of Scranton, Pennsylvania, think-tank includes high-caliber historians, psychiatrists, sociologists, scientists in human behavior, and psychologists. Among their ranks are Dr. Werner R. Lovenstein, world-renowned sociologist, and Professor Patricia F. Dilliams, a world-respected psychiatrist.
  This study was commissioned on February 13, 2001, and released on July 9, 2001, to subscribing member universities and organizations within the education community.
  Analysis: You'd think Americans would have grown weary of 'Bush is an idiot' jokes by now (Aug. 2001), but the popularity of this forwarded email suggests otherwise. It's obviously a work of satire. Even so, the text has frequently enough been cited as factual to generate heated, though undeserved, debate.
  I've found no evidence of the existence of a 'Lovenstein Institute' in Scranton, Pennsylvania or anywhere else. (UPDATE: Yes, I know there's a website purporting to be that of a real-life 'Lovenstein Institute,' but it was created well after the Bush IQ email first began circulating, and is equally bogus ). There is no trace to be found of a 'Dr. Werner R. Lovenstein, world-renowned sociologist' or 'Professor Patricia F. Dilliams, world-respected psychiatrist'  not in this world, at any rate. Every fact and figure in the message appears to have been fabricated. Some versions claim the text was originally published by the Associated Press, which is not the case.
  The true source of this work of fiction was www.linkydinky.com , which is home, appropriately enough, to a humor mailing list.
  Take the Poll : 'Would you be surprised to learn that G.W. Bush has a lower IQ than previous presidents?'
  Further reading:
  Bush Gets Bad Rap on Intelligence By St. Cloud Times columnist Aubrey Immelman, 14 Jan 2001
  Do Dim Bulbs Make Better Presidents? Slate, 3 Nov 1999
  Who Was the Stupidest U.S. President? Cecil 'The Straight Dope' Adams tackles the question uppermost on everyone's mind
  Last updated: 11/06/08
  Current Hoaxes / Netlore The Urban Legends Top 25
","The Fake News Desk"
"Illegal Immigrants Forcibly Occupy Small Texas Town? Nope, Satire.","http://urbanlegends.about.com/od/Fake-News/ss/Illegal-Immigrants-Forcibly-Occupy.htm","2016-08-23 06:32:16","  Netlore Archive: Viral 'news story' claims a 'well-organized Hispanic militia' consisting of illegal immigrants forcibly occupied the small town of Sarita, Texas.
  Description: Fake news / Satire Circulating since: July 2014 Status: FALSE (see details below)
  Example: Via NationalReport.net, July 11, 2014:
  Illegal Immigrants Forcibly Occupy Small Texas Town
  <National Report> (Sarita, Texas) – The Mexican border crisis has gone from bad to worse over night after a well-organized Hispanic militia sacked the small town of Sarita, Texas. Sarita is a quiet community, residing 90 miles west of the Gulf of Mexico. The city limits stretch for two miles along U.S. Route 77, and ending before Kingsville. The 2010 US Census states that the berg has a mere 284 residents.
  Sarita, TX has been recognized in the past for its leftist views. Business Insider ranked them “The Most Liberal City In Texas“. Some immigrants are said to have used this to their advantage, crossing the nearby border in the belief that Saritains would not report them to the Border Patrol. This tolerant mentality has proven to be a double edge sword, however, and one that could served to be their undoing.
  - Full Text -
  Analysis: There's a reason this seeming bombshell of a story hasn't appeared on CNN, Fox News, USA Today , or the New York Times , namely that these sources report actual news, not fiction disguised as fact. The article originated on NationalReport.net , a site which currently carries no disclaimer but which used to feature a statement saying, 'All news articles contained within National Report are fiction, and presumably fake news.'
  National Report's publisher, Allen Montgomery, takes open delight in tweaking the fears and anxieties of certain political groups, particularly those on the right. 'We have been targeting Tea Party types recently as they are the most gullible and are willing to spread misinformation across the internet with little/no research,' he told the Casper Star-Tribune in July 2013. “It is our opinion that if a person is too lazy to check for multiple references [or at least one other source] … and they spread misinformation around as fact, then they are to blame for their own stupidity, not us.'
  Bogus though the report of 'forcible occupation' may be, what gives it currency is the dramatic and very real increase in the number of illegal immigrants pouring into the U.S. from Central America during the first half of 2014, many of them unaccompanied children. The spike in border crossings has overwhelmed South Texas detention centers, according to mainstream press reports, prompting President Obama to declare a 'humanitarian crisis' and request emergency funding from Congress to cope with the problem.
  Sources and further reading:
  Illegal Immigrants Occupy Small Texas Town National Report (satire website), 11 July 2014
  What's Causing the Latest Immigration Crisis? NPR News, 9 July 2014
  Central American Migrants Overwhelm Border Patrol Station in Texas Washington Post , 12 June 2014
  Satirical Article Creates Stir in Wyoming Town Casper Star-Tribune , 30 July 2013
  Last updated 07/14/14
","The Fake News Desk"
"Thailand "Snake Girl" Photo Is Fake","http://urbanlegends.about.com/od/supernaturalwonders/ss/Thailand-Snake-Girl-Photo.htm","2016-01-18 02:08:13","  Description: Viral image / Hoax Image circulating since: Oct. 2011 (possibly earlier) Text circulating since: Jan. 2014 Status: Fake (see details below)
  Text example: As shared on Facebook, Jan. 10, 2014:
  Snakegirl Attracts Crowds of Pilgrims and Tourists in Thailand 8-year-old Mai Li Fay, from Bangkok, is far from living the usual life of a girl her age. Everyday, thousands of people gather to the front of her family’s house to get a chance of seeing and possibly touching the young girl, a gesture which both buddhists and hindu pilgrims seem to perceive as a garantee of good fortune. According to the country’s top medical expert, Dr Ping Lao, the young girl suffers a very rare syndrome known as the Serpentosis Malianorcis or Jing Jing’s disease, which gives her lower body a distinct reptilian form and aspect. Only a handful of such cases have been recorded throughout history, so the scientific knowledge accumulated about the pathology is rather limited and there is no cure in sight at the moment.
  - Full Text -
  Analysis: Unsurprisingly, a search of the U.S. Library of Medicine database yields no results for 'Serpentosis Malianorcis,' nor for 'Jing Jing's disease.' There is no such syndrome. Nor is there a 'top medical expert' in Thailand named Dr. Ping Lao.
  As for the article excerpted above, originally published Jan. 6, 2014 on a satire website whose previous stories include ' Dead Cow Brought Back to Life by Lightning Bolt ' and ' U.S. Donut Reserve Running Low ,' it's a complete fabrication.
  The photo is fabricated as well, though it's been circulating a few years longer. It appeared in several compilations of 'Worst Photoshop Fails' in 2013, and before that in an Oct. 26, 2011 message board post containing 30 more snake-girl hybrid photos just like it.
  Who knew snake girls were a thing? (The ancient Greeks, that's who.)
  See also: • Photo of Human-Dog Hybrid? • Python Eats Drunk Man in India • Photo of Multi-Headed Snake? • Giant Snake Found in Red Sea • Snake Swallows Man!
  Sources and further reading:
  Thailand: Snakegirl Attracts Crowds of Pilgrims and Tourists World News Daily Report, 6 January 2014
  Beauty Monster Snake Head Sobar.soso.com, 26 October 2011
  Echidna in Greek Mythology About.com: Ancient/Classical History
  Last updated 08/23/15
","The Fake News Desk"
"Jeremy Meeks Killed By Wife? No, It's Satire!","http://urbanlegends.about.com/od/Fake-News/ss/Jeremy-Meeks-Killed-By-Wife.htm","2014-07-18 05:12:56","  Netlore Archive: Viral article claims 'hot mugshot' convict Jeremy Meeks was killed by his wife one hour after he was released from prison.
  Description: Fake news / Satire Circulating since: July 2014 Status: FALSE (see details below)
  Example: Via Huzlers.com, July 17, 2014:
  1 Hour After being Released Jeremy Meek Was Killed By His Wife
  Stockton, CA – According to jail records, Jeremy Meek was released from jail just before midnight on Tuesday night. About an hour later, just before 1 a.m. on Wednesday morning, Stockton Police found him laying in the road in the area of Dayton and West in Central Stockton. He was taken to Community Regional Medical Center where he died from his wounds shortly after arriving.
  - Full Text -
  Analysis: First off, his last name is Meek, not Meeks. He was not recently released from prison. To the contrary, 'sexy felon' Jeremy Meeks is still being held on $1 million bail and awaiting trial for 11 counts of felony. He was not assaulted by his wife, and he's still alive.
  The source of the above story is Huzlers.com, a humor website which describes itself thus:
  Huzlers.com is a combination of real shocking news and satire news to keep its visitors in a state of disbelief.
  I'm not sure what that means exactly, but let's just say the site publishes far more satire than real news, and its visitors should indeed maintain a healthy state of disbelief at all times.
  More so-called 'news' from Huzlers.com: • Human Meat Found in McDonald's Meat Factory • Justin Bieber Admits to Being Bisexual • Miley Cyrus Tested Positive for HIV / AIDS
  Sources and further reading:
  1 Hour After being Released Jeremy Meek Was Killed By His Wife Huzlers (satire website), 17 July 2014
  ‘Sexy’ Mug Shot of California Felon Goes Viral on Facebook KTLA-TV News, 19 June 2014
  Last updated 07/17/14
","The Fake News Desk"
"Did a Christian Boy Die For 3 Minutes and Meet Allah in Heaven?","http://urbanlegends.about.com/od/Fake-News/ss/Palin-Wonders-If-Flight-370-Flew-Directly-To-Heaven.htm","2016-05-30 22:29:39","  Description: Fake news / Satire Circulating since: May 2014 Status: False (details below)
  Example: Via DailyCurrant.com, May 5, 2014:
  Christian Boy Dies For 3 Minutes, Meets Allah in Heaven
  May 05, 2014
  A young Christian boy who briefly died on a surgeon’s operating table this weekend says he met someone named Allah in heaven.
  Bobby Anderson, the son of a well-known Christian pastor in Atlanta, suffered internal injuries from an automobile accident and was technically dead for 3 minutes before being resuscitated. During that time the 12-year-old claims he visited the afterlife and spoke to several leading figures of the Islamic religion.
  - Full Text -
  Analysis: No such incident took place. This is a satirical article that originally appeared on the humor website DailyCurrant.com on May 5, 2014. It's a spoof, a joke, fake news.
  The site's 'About' page includes this disclaimer:
  Q. Are your news stories real?
  A. No. Our stories are purely fictional. However they are meant to address real-world issues through satire and often refer and link to real events happening in the world.
  This particular fictional story appears to be very loosely based on 2011 news reports about Colton Burpo, a 4-year-old in Nebraska who told his parents after recovering from a near-death experience that he had seen Jesus and 'streets of gold' in heaven, not to mention long-dead relatives he had never met.
  As you'll see in some of the examples below, the Daily Currant has a penchant for lampooning people's religious beliefs — and raising the hackles of those targeted for their sarcasm.
  • Don't Be Fooled! A Guide to Fake News Websites
  Previous 'scoops' from The Daily Currant: • Sarah Palin Wonders if Flight 370 'Flew Directly to Heaven' • Marijuana Overdoses Kill 37 in Colorado
  Sources and further reading:
  Christian Boy Dies For 3 Minutes, Meets Allah in Heaven Daily Currant (satire website), 5 May 2014
  The Boy Who Claims He Went to Heaven... And Met Dead Sister Daily Mail , 2 March 2011
  Last updated 05/07/14
","The Fake News Desk"
"The Hindenburg","http://history1900s.about.com/od/1930s/a/hindenburg.htm","2016-01-26 16:52:20","  In 1936, the Zeppelin Company, with the financial aid of Nazi Germany , built the Hindenburg (the LZ 129 ), the largest airship ever made. Named after the late German president, Paul von Hindenburg , the Hindenburg stretched 804-feet-long and was 135-feet-tall at its widest point. That made the Hindenburg just 78-feet shorter than the Titanic and four times larger than the Good Year blimps.
  The Hindenburg was a rigid airship definitely in the Zeppelin design. It had a gas capacity of 7,062,100 cubic feet and was powered by four 1,100-horsepower diesel engines.
  Although it had been built for helium (a less flammable gas than hydrogen), the United States had refused to export helium to Germany (for fear of other countries building military airships). Thus, the Hindenburg was filled with hydrogen in its 16 gas cells.
  On the outside of the Hindenburg , two large, black swastikas on a white circle surrounded by a red rectangle (the Nazi emblem) were emblazoned on two tail fins.
  continue reading below our video
  What are the Seven Wonders of the World
  Also on the outside of the Hindenburg was 'D-LZ129' painted in black and the airship's name, 'hindenburg' painted in scarlet, Gothic script.
  For its appearance at the 1936 Olympic Games in Berlin in August, the Olympic rings were painted on the side of the Hindenburg .
  The inside of the Hindenburg surpassed all other airships in luxury. Though most of the airship's interior consisted of gas cells, there were two decks (just aft of the control gondola) for the passengers and crew. These decks spanned the width (but not the length) of the Hindenburg .
  Deck A (the top deck) offered a promenade and a lounge on each side of the airship which was nearly walled with windows (which opened), allowing passengers to watch the scenery throughout their trip. In each of these rooms, passengers could sit on chairs made of aluminum. The lounge even featured a baby grand piano that was made of aluminum and covered in yellow pigskin, weighing only 377 pounds.
  Between the promenade and the lounge were the passenger cabins. Each cabin had two berths and a washbasin, similar in design to a sleeping room on a train. But in order to keep weight to a minimum, the passenger cabins were separated with only a single layer of foam covered by fabric. Toilets, urinals, and one shower could be found downstairs, on Deck B.
  The Hindenburg , a giant in size and grandeur, first emerged from its shed in Friedrichshafen, Germany on March 4, 1936. After only a few test flights, the Hindenburg was ordered by the Nazi propaganda minister, Dr. Joseph Goebbels , to accompany the Graf Zeppelin over every German city with a population over 100,000 to drop Nazi campaign pamphlets and to blare patriotic music from loudspeakers. The Hindenburg's first real trip was as a symbol of the Nazi regime.
  On May 6, 1936, the Hindenburg initiated its first scheduled transatlantic flight from Europe to the United States.
  Although passengers had flown on airships for 27 years by the time the Hindenburg was completed, the Hindenburg was destined to have a pronounced affect on passenger flight in lighter-than-air crafts when the Hindenburg exploded on May 6, 1937.
","The Fake News Desk"
"Did a Study Show that Staring at Breasts Is Good for Men's Health?","http://urbanlegends.about.com/od/medical/a/ogling_breasts.htm","2016-01-17 02:33:43","  By David Emery
  'Medical study' supposedly published in the New England Journal of Medicine claims staring at women's breasts every day is good for men's health.
  Description: Satire / Email hoax Circulating since: March / April 2000 Status: False (see details below)
  Example: Email text contributed by a reader in April 2000:
  continue reading below our video
  Best Vacation Reads of 2015
  Analysis: Don't get your hopes up, guys. No such study was ever published in the New England Journal of Medicine ( check for yourself ).
  A search of the thousands of peer-reviewed articles contained in the National Institutes of Health medical journal database turns up zero items documenting the health benefits of staring at women's breasts, and, for that matter, zero items authored by 'Dr. Karen Weatherby' (who does not exist, so far as I can tell).
  If the story smacks of supermarket tabloid faux-journalism, well, that's precisely what it is. The text first hit the Internet in March or April 2000, mere weeks after a strikingly similar article appeared in the consistently misinformative Weekly World News (nor is this the first time we've encountered baseless Internet rumors traceable to precisely that source). A slightly different version had already appeared in the May 13, 1997 issue of the tabloid.
  A fresh round of breast-staring mania overtook the Internet in March 2011, when Fox News republished the story before checking the facts.
  It showed up again a few months later on the Scottish news site Daily Record & Sunday Mail : ' Doctors Say Looking at Busty Women for 10 Minutes a Day is Good for Your Health .'
  It goes without saying (I hope) that it's unwise to take medical advice from tabloid 'news' stories, still less from forwarded emails. Males who wish to increase their lifespans ought to consider practicing common sense as an alternative — it's more likely to achieve the desired result than any amount of public breast ogling.
  Admittedly, I don't have any medical research to back that up. Volunteers?
  In the same vein: • Fellatio Decreases Risk of Breast Cancer in Women • Man Lies Dead at Desk for 5 Days Before Co-Workers Notice • Otto Titzling, Unsung Inventor of the Brassiere
  Sources and further reading:
  Doctors Say Looking at Busty Women for 10 Minutes a Day is Good for Your Health Daily Record & Sunday Mail , 9 July 2011
  Looking at Big Boobs Adds Years to a Man's Life Weekly World News , 21 March 2000
  Looking at Big Boobs Adds Years to a Man's Life Weekly World News , 13 May 1997
  Last updated: 04/12/13
","The Fake News Desk"
