"Title","Url","Date","Content","Category"
"","http://urbanlegends.about.com/library/bl_grand_canyon_skywalk.htm","","  Description: Emailed image Circulating since: Oct 2005 Status: Authentic (artist's rendering)
  Email example contributed by Dawn D., Oct. 21, 2005:
  Grand Canyon Skywalk
  Scheduled to open Jan. 1, 2006 Hualapai Indian Reservation
  * Juts about 70 feet into the canyon, 4000 ft above Colorado River * Will accommodate 120 people comfortably (how comfortable would you be?) * Built with more than a million pounds of steel beams, and includes dampeners that minimize the structure's vibration * Designed to hold 72 million pounds, withstand an 8.0 magnitude earthquake 50 miles away, and withstand winds in excess of 100 mph * The walkway has a glass bottom and sides...four inches thick
  Image credit: Destination Grand Canyon
  Analysis: True. The image above is an artist's rendering of a glass-bottomed skywalk being constructed over the south rim of the Grand Canyon in the Hualapai Indian Reservation by the tribal-owned Grand Canyon Resort Corporation. The walkway will jut 70 feet out from the rim, offering paying visitors the opportunity to safely peer 4,000 feet down to the bottom of the Canyon. The skywalk is part of a larger attraction to be called Grand Canyon West, which will also feature an Indian village and 'western-themed town.'
  Update: Skywalk Officially Opens - Amidst great hooplah, the Grand Canyon Skywalk had its official opening on March 20, 2007 with former astronaut Buzz Aldrin onhand to take the first giant leap over the lip of the Grand Canyon. Read more...
  Sources and further reading:
  Grand Canyon West Skywalk - What's It All About? About.com: Southwestern U.S. for Visitors, 14 January 2007
  Questions Surround Grand Canyon Skywalk Arizona Republic , 14 December 2006
  Photo in the News: Grand Canyon to Get Glass Bridge National Geographic , 26 August 2005
  Glass Skywalk to Offer 'Grand' View of Canyon Arizona Republic , 23 August 2005
  Glass-Bottomed Grand Canyon Skywalk Planned Associated Press, 23 August 2005
  Last updated: 03/23/07
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","https://www.thebalance.com/why-soldiers-fight-3331792","","","Photo Hoaxes & Viral Images"
"G.W. Bush Visit to Ft. Hood","http://urbanlegends.about.com/od/georgewbush/ss/bush_fort_hood.htm","2016-01-17 03:16:15","  Description: Email rumor Circulating since: Nov. 2009 Status: Partly true
  Example #1: Email contributed by Harold M., Nov. 26, 2009:
  Subject: Fort Hood
  Down in Dothan, AL a man had a TV on in his office when the news of the military base shootings came on. The husband of one of his employees was stationed there. He called her into his office and the minute he told her what was going on, she got a text message from her husband saying, 'I am okay.' The cell phone started ringing right after that. It was an ER nurse. She said, 'I'm the one who just sent you a text, not your husband.' She thought the message would be comforting, but she immediately knew she had to let the wife know what was going on. She said, 'I am sorry but your husband has been shot 4 times and he is in surgery.'
  The wife left Southern Clinic in Dothan and drove all night.
  Miraculously, here is the photo I just received from my brother that was in the hospital room. He is awake and will recover. His wife, who lives in Dothan , made it to Ft. Hood about the time he was waking up. Thought I'd share this great outcome.
  Example #2: Email contributed by an AOL user, Dec. 20, 2009:
  Subject: White House asked Geo W to leave Ft. Hood
  I sent my cousin in Fayetteville, N.C. (retired from Special Forces) that picture of Geo. W. visiting the wounded at Ft. Hood. I got this reply:
  What is even better is the fact George W. Bush heard about Fort Hood, got in his car without any escort, apparently they did not have time to react, and drove to Fort Hood. He was stopped at the gate and the guard could not believe who he had just stopped. Bush only ask for directions to the hospital then drove on. The gate guard called that 'The president Is on 'Fort Hood and driving to the hospital.' The base went bananas looking for Obama. When they found it was Bush they immediately offered escort and Bush simply told them to shut up and let him visit the wounded and the dependents of the dead. He stayed at Fort Hood for over six hours and was finally ask to leave by a message from the White House. Obama flew in days later and held a 'photo ' session in a gym and did not even go to the hospital. All this I picked up from two soldiers here who happened to be at Fort Hood when it happened.
  Jean
  Example #3: Email contributed by Pat G., Feb. 11, 2010:
  Subject: Ft. Hood Photo & Explanation
  George W. Bush heard about Fort Hood, got in his car without any escort --- apparently they did not have time to react, and drove to Fort Hood . He was stopped at the gate and the guard could not believe who he had just stopped. Bush only ask for directions to the hospital then drove on. The gate guard called that 'The president Is on Fort Hood and driving to the hospital.' The base went bananas looking for Obama. When they found it was Bush they immediately offered escort and Bush simply told them to shut up and let him visit the wounded and the dependents of the dead. He stayed at Fort Hood for over six hours and was finally asked to leave by a message from the White House. Obama flew in days later and held a 'photo' session in a gym and did not even go to the hospital.
  All this I picked up from two soldiers here who happened to be at Fort Hood when it happened.
  This Bush/Obama/Ft. Hood story is something that should be sent to every voter in the US. Scroll down to see mentioned photo & story.
  Class shows up...
  The doctor had his TV on in his office when the news of the military base shootings came on. The husband of one of his employees was stationed there. He called her into his office and as he told her what had happened, she got a text message from her husband saying,
  'I am okay.' Her cell phone rang right after she read the message. It was an ER nurse, 'I'm the one who just sent you a text, not your husband. I thought it would be comforting but I was mistaken in doing so. I am sorry to tell you this, but your husband has been shot 4 times and he is in surgery.'
  The soldier's wife left Southern Clinic in Dothan and drove all night to Ft. Hood . When she arrived, she found out her husband was out of surgery and would be OK. She rushed to his room and found that he already had visitors there to comfort him. He was just waking up and found his wife and the visitors by his side The nurse took this picture.
  What? No news crews and cameras? This is how people with class respond and pay respect to those in uniform.
  YOU HAVE just been treated to a step-by-step object lesson in how facts are distorted by politics.
  As reported by Fox News and other sources , George W. and Laura Bush did drop by the Carl R. Darnall Army Medical Center on November 6, 2009 to visit soldiers wounded during the Ft. Hood shooting incident.
  It's not true that the visit was unexpected, however, nor that the Bushes refused an escort when they arrived.
  Bush spokesman David Sherzer told FactCheck.org that Lt. Gen. Robert Cone had requested the visit, which was coordinated with the Secret Service and Army personnel. It lasted two hours, not six.
  It's also 'completely false,' Sherzer was quoted as saying, that the White House asked Bush to leave.
  Yet another falsehood disproven by contemporaneous news coverage is the claim that when Obama visited Ft. Hood on November 10 he 'held a photo session in a gym and did not even go to the hospital.' According to the Dallas Morning News President Obama and the First Lady did, in fact, go to the hospital and visit privately with the injured and their families before and after speaking at the public memorial service that afternoon.
  Sources and further reading:
  President Obama Official Schedule and Guidance, Nov. 10, 2009 White House, 10 November 2009
  Bush at Ft. Hood FactCheck.org, 11 February 2010
  Last updated 03/27/10
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl-handofhope.htm","","  Last updated Sep 30, 2011
  By David Emery
  Description: Forwarded email / Viral image Circulating since: 1999 Status:  Authentic Analysis: See last page
  Example: Email contributed by a reader, March 2, 2003:
  A picture began circulating in November. It should be 'The Picture of the Year,' or perhaps, 'Picture of the Decade.' It won't be. In fact, unless you obtained a copy of the paper, you probably will never see it. The picture is that of a 21-week-old unborn baby named Samuel Alexander Armas, who is being operated on by a surgeon named Joseph Bruner.
  The baby was diagnosed with spina bifida and would not survive if removed from his mother's womb. Little Samuel's mother, Julie Armas, is an obstetrics nurse in Atlanta. She knew of Dr. Bruner's remarkable surgical procedure. Practicing at Vanderbilt University Medical Center in Nashville, he performs these special operations while the baby is still in the womb.
  During the procedure, the doctor removes the uterus via C-section and makes a small incision to operate on the baby. During the surgery on little Samuel, the little guy reached his tiny, but fully developed, hand through the incision and firmly grasped the surgeon's finger.
  The photograph captures this amazing event with perfect clarity. The editors titled the picture, 'Hand of Hope.' The text explaining the picture begins, 'The tiny hand of 21-week-old fetus Samuel Alexander Armas emerges from the mother's uterus to grasp the finger of Dr. Joseph Bruner as if thanking the doctor for the gift of life.'
  Little Samuel's mother said they 'wept for days' when they saw the picture.
  She said, 'The photo reminds us my pregnancy isn't about disability or an illness, it's about a little person' 'The Hand' of the fetus. You can see the actual picture, and it is awesome...incredible.
  Pass it on.. The world needs to see this one.
  Next Page > View the Photo > 1 , 2 , Analysis
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_hands_of_god.htm","","  Description: Photo hoax Circulating since: 2003 Status:  Fake (see details below)
  Email example contributed by N. Walker, March 5, 2003:
  Fw: The Hands of God - Awesome picture
  My nephew Patrick sent this picture and note.
  A friend of mine sent this photo of a cloud formation in the aftermath of Hurricane Charley. I think it is awesome and needed to be passed on. I truly hope that all of you will be able to view it.
  
  Analysis: False. This obviously doctored image had already been circulating for at least a year when the viral message above, which claims the image is a snapshot taken in the aftermath of Hurricane Charley, began making the rounds in late August 2004. Its actual point of origin is unknown, though some believe the picture is an anonymous homage to obscene images found on the infamous shock website Goatse.cx (warning: offensive content).
  Related Netlore:
  Hurricane Isabel Photo Emailed image purports to show the approach of Hurricane Isabel at sea, September 2003
  Hurricane Lili Waterspouts Eerie, dramatic photo circulating by email purports to show three massive waterspouts threatening a supply ship at sea as 2002's Hurricane Lili advanced toward the Louisiana coast
  Eye of God This authentic, much-emailed NASA photograph taken by the Hubble Space Telescope has been labeled 'The Eye of God'
  Sources and further reading:
  Hurricane Charley: 40,000 Ordered to Evacuate in Florida CNN, 13 August 2004
  Last updated: 09/07/04
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_handfed_hummingbirds.htm","","  Description: Viral images Circulating since: Sep. 2006 Status: Authentic
  Email example contributed by John W., Oct. 15, 2006:
  Hand Feeding Hummingbirds Something I have never seen before, nor ever even heard of. This lady lives in a Hummingbird fly zone. As they migrated, about 20 of them were in her yard. Just for a lark, she took the little red dish and filled it with sugar water and these are the results.
  (Images © Sam & Abigail Alfano)
  Analysis: It took very little sleuthing to track these emailed images to the online photo galleries of Sam and Abigail Alfano of Pine, Louisiana. They were taken in September 2006. 'Yes, the photos are real,' wrote Mr. Alfano in answer to my inquiry. 'We had NO idea they'd create such a stir and be forwarded all over the world.' Their popularity is due in part to the fact that many people assume they're fake -- that it's impossible to feed these skittish little creatures by hand in the manner shown. Not so. It just takes time and patience, as any number of authors attest . Abigail Alfano explained her own method for coaxing wild hummingbirds to eat out of her hand in an email:
  More: How to Hand-Feed Hummingbirds by About.com's Guide to Birding / Wild Birds, Melissa Mayntz
  Last updated: 05/25/10
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"Hercules, World's Biggest Dog?","http://urbanlegends.about.com/od/dogs/ss/Worlds-Biggest-Dog.htm","2017-01-05 17:02:39","  Description: Viral image / Hoax Circulating since: April 2007 Status: Fake / False
  Text example: Email contributed by Shelby B., April 10, 2007:
  Hercules: The World's Biggest Dog Ever According to Guinness World Records
  Hercules was recently awarded the honorable distinction of Worlds Biggest Dog by Guinness World Records. Hercules is an English Mastiff and has a 38 inch neck and weighs 282 pounds.
  With 'paws the size of softballs' (reports the Boston Herald), the three-year-old monster is far larger and heavier than his breed's standard 200lb. limit. Hercules owner Mr. Flynn says that Hercules weight is natural and not induced by a bizarre diet: 'I fed him normal food and he just grew'.... and grew. and grew.
  Thanks to some clever Photoshop manipulation, the dog pictured above (which is actually a Neapolitan mastiff as near as I can tell, not an English mastiff as claimed) looks roughly twice its natural size. It's an obvious hoax. This can also be achieved by forced perspective, with the dog being much closer to the camera than the people and horse in the background. However, in this case, there are shadows that appear to be all in line, which would require photo manipulation if forced perspective was used.
  It is true that back in 2001, Joe Flynn, owner of a 282-pound English mastiff named Hercules, was told by the Guinness World Records folks that his was the world's 'heaviest' dog at the time. This is not that animal.
  Dog breeders say that Neapolitan mastiffs top out at around 29 inches tall at the shoulder and 165 pounds in weight. Maybe the people and the horse in the photo are abnormally small. In any case, it interesting that neither the photographer nor the owner of the behemoth canine has surfaced to validate its authenticity.
  World's Largest (Tallest) Dog: As of April 2, 2008, a harlequin Great Dane named Gibson was the Guinness World Record holder. He died of bone cancer on August 13, 2009.
  Gibson was succeeded by another Great Dane, Titan. Then in 2010, Giant George, a blue Great Dane in Tucson, Arizona, was measured as being 0.375 inches taller than Titan. He was confirmed as the Tallest Living Dog and Tallest Dog Ever.
  Zeus, a Great Dane in Kalamazoo, Michigan, earned the award for World's Tallest Dog Ever. He received this designation on October 4, 2011 and was measured at 44 inches tall (1.118 meters). He passed away in 2015.
  The tallest living dog - male and tallest living dog - female records are to be found continuously updated on the Guinness World Records website. There is no largest (heaviest) living dog category at this time, perhaps due to concerns that pets would be encouraged to become unhealthily overweight.
  Sources and Further Reading:
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_giant_bunny.htm","","  Description: Viral image Circulating since: Feb 2006 Status: Authentic
  Example: Email contributed by Charlotte B., April 11, 2006:
  Subject: FW: FW: Now that's an Easter Bunny!!
  He weighs in at 22 pounds and measures a little over 3 feet. he is a breed of rabbit called german giant (how appropriate!). This is his owner, Hans Wagner, struggling to hold him up. from the NY Post article:
  We don't feed him an unusual diet said Wagner. He goes through more than his brothers and sisters, but he eats the same food mix. His favorite food is actually lettuce. He can never get enough of it.
  LOOK AT THOSE FEET!
  Analysis: The above image has appeared in a number of newspapers in the U.S. and abroad, all of which attest to its authenticity while reporting somewhat inconsistent measurements for the giant bunny depicted.
  
  I was able to find very little information on the 'German Giant' breed of rabbit, though online sources confirm that full-grown specimens of the British and Flemish variants of the breed can indeed weigh up to 10 kg. (22 lbs.).
  Even at the higher figure, Herman appears to fall just short of being the largest bunny on record, pound for pound. In 2004, the BBC ran a story on a British Giant named Roberto , who stood a few inches taller than Herman and tipped the scales, allegedly, at a whopping 35 lbs. A spokesperson for the Guinness Book of World Records , which no longer issues official titles for such categories, was quoted as saying Roberto was the biggest rabbit they'd ever heard of.
  Sources and further reading:
  Monster Is Bigs Bunny The Sun , February 2006
  Giant Rabbit Is Brought to Book BBC News, 14 July 2004
  Last updated: 04/13/06
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","https://www.thebalance.com/12h-construction-engineering-supervisor-3345959","","","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_human_statue_of_liberty.htm","","  Description: Emailed image Circulating since: Oct. 2007 Status: Authentic
  Example: Email contributed by Mary H., Oct. 15, 2007:
  
  
  Sources and further reading:
  Human Statue of Liberty U.S. National Archives & Records Administration
  'Human Sculptures' Boosted Patriotism, Aided WWI Effort San Antonio Express-News , 10 November 2007
  Mass Group Photos at American Training Camps Doughboy Center, The Great War Society
  Dead Troops Salute Cabinet magazine, Winter 2006/07
  Last updated: 11/12/07
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_humpback_whale.htm","","  By David Emery
  Description: Forwarded email / Viral text Circulating since: May 2006 Status:  True (see details below)
  Example: Email contributed by Lisa S., May 15, 2006:
  
  If you read the front page story of the SF Chronicle, you would have read about a female humpback whale who had become entangled in a spider web of crab traps and lines.
  She was weighted down by hundreds of pounds of traps that caused her to struggle to stay afloat. She also had hundreds of yards of line rope wrapped around her body, her tail, her torso, a line tugging in her mouth.
  A fisherman spotted her just east of the Farralone Islands (outside the Golden Gate) and radioed an environmental group for help.
  Within a few hours, the rescue team arrived and determined that she was so bad off, the only way to save her was to dive in and untangle her...
  
  A very dangerous proposition.
  One slap of the tail could kill a rescuer.
  They worked for hours with curved knives and eventually freed her.
  When she was free, the divers say she swam in what seemed like joyous circles.
  She then came back to each and every diver, one at a time, and nudged them, pushed gently around-she thanked them. Some said it was the most incredibly beautiful experience of their lives.
  
  The guy who cut the rope out of her mouth says her eye was following him the whole time, and he will never be the same.
  May you, and all those you love, be so blessed and fortunate .... to be surrounded by people who will help you get untangled from the things that are binding you.
  And, may you always know the joy of giving and receiving gratitude.
  I pass this on to you, my friend, in the same spirit.
  
  The rescue operation was both difficult and dangerous. Crew members found the whale entwined in some 20 ropes, each 240 feet long and wrapped so tight they were slicing into its flesh. The lines had to be cut by hand, which required diving perilously close to the whale and its powerful tail. It took about an hour, and no one was injured.
  In interviews with reporters, some of the divers remarked on the whale's 'affectionate' behavior. One said the creature watched and seemed to wink at him as he was cutting a line that went through its mouth. Once freed, the whale began circling and approached the divers one by one to 'nuzzle' them. 'You hate to anthropomorphize too much,' Mick Menigoz told the San Francisco Chronicle , 'but the whale was doing little dives and the guys were rubbing shoulders with it. I don't know for sure what it was thinking, but it's something that I will always remember. It was just too cool.'
  According to Jennifer Kennedy, About.com's Guide to Marine Life, as many as 30 whale entanglement incidents happen per year, and rescue efforts can be quite dangerous for the humans involved. See her article, Whales and Entanglements: The Dangerous Job of Disentangling Whales .
  Sources and further reading:
  Daring Rescue of Whale off Farallons SF Chronicle , 14 December 2005
  Whale of a Rescue off Marin Coast KTVU-TV News, 14 December 2005
  Scuba Divers Rescue 50-Ton Humpback Whale Near Farallon Islands Associated Press, 13 December 2005
  Whales and Entanglements About.com: Marine Life
  Last updated: 08/08/11
  Current Hoaxes / Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/blsmuggled.htm","","  Description: Email rumor Circulating since: Feb 2003 Status: Photos are authentic Analysis: See commentary
  Email example contributed by T. Chandler, 4 February 2003:
","Photo Hoaxes & Viral Images"
"Shakespearean "Love" in A Midsummer Night's Dream","http://urbanlegends.about.com/od/socialpoliticalissues/ss/illegal_super_highway.htm","2016-02-28 22:20:56","  By Adam Burgess
  A Midsummer Night’s Dream (1600) has been called one of William Shakespeare’s greatest love plays. It has been interpreted as a romantic story in which love ultimately conquers all odds. However, A Midsummer Night’s Dream is actually a written piece on the importance of fertility, not love. Shakespeare’s ideas about love are represented by the powerless young lovers, by the meddling faeries and their magical love, and by forced love as opposed to chosen love. All of these points undermine the argument that this play is a typical “love story” and help build the case that Shakespeare actually intends to demonstrate the powers of sex and fertility over love.
  The first idea of love is its powerlessness, represented by the “true” lovers. Lysander and Hermia are the only two characters in the play who are actually in love. Yet, their love is forbidden both by Hermia’s father and by Duke Theseus. Hermia’s father speaks of Lysander’s love as witchcraft, saying Lysander is “the man that bewitched the bosom of my child” and “with feigning voice verses of feigning love/stol’n the impression of her fantasy” (27, 31-2).
  continue reading below our video
  Test Your General Science Knowledge
  These lines prove that true love is an illusion, a false ideal.
  Egeus goes on to say that Hermia belongs to him, proclaiming, “she is mine, and all my right of her/I do estate unto Demetrius” (97-98). These lines demonstrate the lack of power that Hermia and Lysander’s love holds in the presence of familial law . Furthermore, Demetrius tells Lysander to “yield thy crazéd title to my certain right,” which means that it is only to the worthiest suitor that a father must give his daughter, regardless of love (91-2).
  Finally, Hermia and Lysander’s eventually wedlock is due to two things: faerie intervention and noble decree. The faeries enchant Demetrius to fall in love with Helena , therefor freeing Theseus to allow Hermia and Lysander’s union. With his words, “Egeus, I will overbear your will; / For in the temple, by and by, with us / These couples shall eternally be knit,” Theseus is proving that it is not love which is responsible for the joining of two people, but the will of those in power (178-80). Thus, even for the true lovers, it is not love which conquers, but power in the form of royal decree.
  The second idea, the weakness of love, comes in the form of faerie magic . The four young lovers and the imbecilic actor are entangled in a love game, puppet-mastered by Oberon and Puck. The faerie’s meddling causes both Lysander and Demetrius, who were fighting over Hermia, to fall for Helena. Lysander’s confusion even leads him to believe he hates Hermia; he asks her,“Why seek’st thou me? Could not this make thee know / the hate I bear thee made me leave thee so?” (189-90). That his love is so easily extinguished and turned to hatred shows that even a true lover’s fire can be put out by the feeblest wind.
  Furthermore, Titania, the powerful faerie goddess, is bewitched into falling in love with Bottom, who has been given a donkey’s head by mischievous Puck . When Titania exclaims “What visions have I seen! / Methought I was enamored of an ass,” we are meant to see that love will cloud our judgment and make even the normally level-headed person do foolish things (75-76). Ultimately, Shakespeare makes the point that love cannot be trusted to withstand any length of time, and that lovers are made into fools.
  Finally, Shakespeare gives us two examples of choosing powerful unions, rather than amorous ones, in A Midsummer Night’s Dream . First, there is the tale of Theseus and Hippolyta . In lines 16-17, Theseus says to Hippolyta, “I wooed thee with my sword / And won thy love doing thee injuries.” Thus, the first relationship that we are greeted with is the result of Theseus claiming Hippolyta after defeating her in battle. Rather than courting and loving her, Theseus has conquered and enslaved her. He creates the union for solidarity and strength between the two kingdoms.
  Next is the example of Oberon and Titania , whose separation from each other results in the world becoming barren. Titania exclaims, “The spring, the summer / The childing autumn, angry winter, change / Their wonted liveries, and the mazéd world / By their increase now knows not which is which” (111-14). These lines make it clear that it is not in consideration of love that these two must be joined, but in consideration of the fertility and health of the world. In general, then, it is not love that decides who should be joined, but the fertileness created by the union.
  The sub-plots in A Midsummer Night’s Dream demonstrate Shakespeare’s dissatisfaction with the idea of love as a supreme power, and his belief that power and fertility are the two prime factors in deciding a union. The images of greenery and nature throughout the story, as when Puck speaks of Titania and Oberon meeting neither “in grove or green / By fountain clear, or spangled starlight sheen” further suggest the importance that Shakespeare places on fertility (28-29). Also, the faerie presence within Athens at the end of the play, as sung by Oberon, suggests that lust is the enduring power and, without it, love cannot last: “Now, until the break of day / Through this house each fairy stray / To the best bride-bed will we / Which by us shall blessed be” (196-99).
  Ultimately, Shakespeare’s A Midsummer Night’s Dream suggests that believing only in love, creating bonds based on a fleeting notion rather than on lasting principles such as fertility (offspring) and power (security), is to be “enamored of an ass.”
","Photo Hoaxes & Viral Images"
"The Haunted Painting","http://paranormal.about.com/od/trueghoststories/a/The-Haunted-Painting.htm","2015-11-15 17:31:59","  Can inanimate objects be haunted? Can a spirit attach itself to a particular thing and then cause unexplained events to occur around it?
  I received an interesting story from a reader, Laura P., whose avocation is painting. An accomplished painter, Laura has sold many of her works to individuals and businesses around the US. One painting in particular, however, is unlike any other that Laura has ever done. Its subject matter, to begin with, is most unusual: it is based on a paranormal photograph -- a photograph that may have captured the image of a headless ghost.
  
  Could this ghost have attached itself to Laura's painting? Read her story... and you decide.
  In 1994, James Kidd, a commercial photographer, placed one of his photos on display at a gallery in Tombstone, Arizona where I was showing some of my oil paintings. The photo was the old stagecoach stop at Tombstone.
  He first took a photo of the stagecoach stop and an old stagecoach, and then he didn't wind his camera so he could get a double exposure photo with another old wagon in the foreground.
  When the picture was developed, however, it revealed something unexpected. Standing on a log to the left of the wagon is a figure that the photographer did not see when he took the picture. Upon close inspection, the figure appears to be a headless man! The figure's coat, pants and boots are quite plain and easy to see. But he has no head. The photographer says the photo has been examined by Kodak and other experts to prove that he did not doctor it in any way. [The original photo can be seen at Ghosts of Tombstone .]
  I couldn't get over that photo and asked him if I could do an oil painting of it. (I do most of my paintings from photos I've taken.) He said I could. Back home in Sierra Vista, Arizona, I began work on a 16 x 20-inch oil painting based on the photo.
  When I was about half way through completing the painting, I started getting a strange feeling.
  I began to ask myself: Why on earth did I want to paint this picture? And maybe I should never have started it. But I did finish it. And then some very strange, unexplained things began to happen around my home -- seemingly centered around that painting.
  I do not believe in ghosts , but I cannot for the life of me explain how or why these strange things have happened . I cannot attribute every one of these events directly to the painting, but they have all taken place since it has been in my house -- and are totally unexplained .
  THE HAUNTING BEGINS
  Office havoc. I took the framed painting with some others for a display in a business location. We hung the ghost painting on the wall behind an office desk. Three days later, people from the office called and asked me to come pick up the ghost painting. Every morning, they claimed, the painting was crooked. They would straighten it, and the next morning it would be crooked again. Also, appointments were inexplicably messed up and papers went missing. They were actually afraid of it. I took the painting back.
  Mysterious leak. In 1995, my husband and I moved into a brand new home in Tennessee. We wondered if these ghostly goings-on would stop. But they didn't. Oddly, the roof on the garage of this new home had a leak when it rained. The roofers came out three times to repair it, and although they worked on it they said they could not find the cause of the leak. It didn't make any sense. Nothing they did stopped the darn leak. Finally, my husband asked me where the ghost painting was. It was leaning against the wall between the living room and garage. We moved the painting... and the garage roof never leaked again.
  Next page: The Haunting Intensifies
  Spilled salt. One evening I was preparing dinner. We had an island bar and that is where I set the table. I picked up the salt and pepper shakers, which were two little canning jars with handles, and set them on the bar. I went to the door and called to my husband that dinner was ready. When I got back to the bar, salt was spilled all over it and on the floor. The salt shaker, standing upright, was still where I had set it down.
  We have no animals or children in the house to blame for the spill. It is completely unexplained.
  Telekinetic starfish. My husband and I were sitting in the garage talking to the little neighbor girl who had come over to visit. On the garage wall were three large dried starfish. They were hanging securely on roofing nails.
  The garage door was open, but there was no wind blowing or air movement. Suddenly, the largest starfish came sailing off the wall and landed on the concrete floor. It sailed across the floor about six to seven feet.
  Broken gate. A heavy gate that would have been hard to remove, came off its post for no apparent reason. All the hardware was completely intact.
  The chipped glass. This event really scared me because it could have injured me. We had been doing some yard work and went into the garage to rest where it was cool. My husband said he would mix us some drinks. He returned with the drinks in thick gold-colored glasses with ice cubes. We finished our drinks, and he said he was going to have another and I said I would too.
  So he mixed them in the house and brought them out. I had taken one or two sips from my drink when I looked down to see that a large chunk of glass had been broken off the top of the glass.
  It was perfectly fine the first time I drank from it. Right away I thought my husband had knocked it on something, but he swore he hadn't.
  We looked all over the garage floor for the piece of glass, but found nothing. We went into the house where my husband fixed the drinks and got down on the floor with flashlights and looked. Nothing. I poured the rest of the drink through a strainer to see if the chunk of glass had fallen in, but there was nothing. The missing piece was too large to swallow without me noticing it, but I still had this sick feeling in my stomach. We never found the missing piece of glass.
  The disbeliever. I have always taken photos of the paintings I have done. People ask to see the photos of my paintings and most always say they don't want to touch the photo of the ghost painting. The gals at the beauty shop wanted me to bring my pictures in, and one woman started bragging that she did not believe in ghosts and that it was silly of them to avoid touching the picture. 'Just let me see it,' she said. She took the photo, looked at it closely and just laughed. That night at her house, a clock that had been on the wall for 40 years, fell down and broke into a hundred pieces.
  The hazy figure plays a hand. Our neighbor wanted to show his mother-in-law the photos of my paintings and took them home with him. They left the pictures laying on the table and started playing a three-handed card game in which a dummy hand must be dealt. When they picked up the dummy hand, every card of the dummy hand was in one suit. That scared them to death, he told me. He got up and went outside to move his water sprinkler, and to this day he still swears that he could see a white hazy figure of a person come around the corner. He came running back to my house with the pictures and said he never wanted to touch them again.
  Knock knock. The last thing this ghost did was knock on our front door. My husband and I both heard it at the same time. But our two German Shepherds did not hear the knock. Nobody was at the door.
  Currently, the painting is hanging in our house. A few people have asked to buy the painting, but I am afraid to sell it. What would an unhappy ghost do in their lives?
  I still don't actually believe in ghosts... Yet if I had it to do over, I would not have created this painting.
  Coincidences? Overactive imaginations? Or is it just possible that some unknown energy surrounds the portrait of the headless ghost?
  Anyone want to buy a painting?
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_sonic_boom.htm","","  Description: Emailed images Circulating since: July 2005 Status: Authentic Analysis: See next page
  Example: Email contributed by Gail P., Aug. 4, 2005:
  Fw: Sound Barrier
  This phenomena only happens at the instant an aircraft breaks the sound barrier and it literally looks like the aircraft goes through a wall. I hope you find these pictures interesting.
  F-18 Blue Angel
  FA-18 Super Hornet
  F-18's
  F-14 Tomcat
  Another F-18 Hornet.
  F-14 Tomcat
  Next page > Analysis > Page 1 , 2
","Photo Hoaxes & Viral Images"
"The Eleven Satanic Rules of the Earth","http://altreligion.about.com/od/satanismlaveyan/a/11satanic_rules.htm","2016-08-08 22:34:42","  By Catherine Beyer
  Anton LaVey compiled the Eleven Satanic Rules of the Earth in 1967, two years before the publication of the Satanic Bible . It was originally meant for circulation only among members of the Church of Satan as it was considered 'too frank and brutal for general release' as per the Church of Satan Informational Pack . This document is © Anton Szandor LaVey, 1967.
","Photo Hoaxes & Viral Images"
"","http://urbanlegends.about.com/library/bl_cochran_headstone.htm","","  Description: Viral image Circulating since: April 2005 Status: Fake
  Example: Email contributed by John W., April 22, 2005:
  Subject: Cochran's Headstone
  
  Analysis: Famed lawyer Johnnie Cochran, whose roster of celebrity clients included Michael Jackson, Rosa Parks, Sean 'Puffy' Combs and, most notoriously, O.J. Simpson, died on March 29, 2005 at the age of 67.
  The headstone you see in the image above is not Cochran's, however. For one thing, his first name is misspelled 'Johnny' (Cochran spelled it 'Johnnie'). For another, the 'photo' was obviously created using a website called 'The Original Tombstone Generator' (now defunct) which allowed users to add an inscription of their choice to a standard gravestone image (see screenshot at right).
  The joke, for the benefit of those unlikely few who missed the celebrity trial of the '90s, plays on the opinion held by many that accused wife-murderer O.J. Simpson, though acquitted, was actually guilty and that Cochran, who headed up Simpson's defense team, must have known that even though he helped the former football star beat the rap in court.
  Sources and further reading:
  The Original Tombstone Generator Website where you can create your own tombstone inscriptions and email them to friends
  More Photo Fun:
  UL Image Quiz Can you tell which images are fake and which are real?
  Last updated: 04/29/05
  Current Netlore The Urban Legends Top 25
","Photo Hoaxes & Viral Images"
